DATAFLOW,CSE_REG_DIST_LOC: Region District Locality,CSE_SEX: Sex,CSE_FREQ: Frequency,TIME_PERIOD: Time Period,OBS_VALUE,CSE_OBS_STATUS: Observation Status,CSE_OBS_NOTE: Observation Note
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC01524: 01524 - Gharghur,T: Total,A: Annual,2007-A1,2430,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC01524: 01524 - Gharghur,T: Total,A: Annual,2008-A1,2479,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC01524: 01524 - Gharghur,T: Total,A: Annual,2009-A1,2528,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC01524: 01524 - Gharghur,T: Total,A: Annual,2010-A1,2564,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC01524: 01524 - Gharghur,T: Total,A: Annual,2011-A1,2609,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC01524: 01524 - Gharghur,T: Total,A: Annual,2012-A1,2630,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC01524: 01524 - Gharghur,T: Total,A: Annual,2013-A1,2625,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC01524: 01524 - Gharghur,T: Total,A: Annual,2014-A1,2662,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC01524: 01524 - Gharghur,T: Total,A: Annual,2015-A1,2733,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC01524: 01524 - Gharghur,T: Total,A: Annual,2016-A1,2773,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC01524: 01524 - Gharghur,T: Total,A: Annual,2017-A1,2816,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC01524: 01524 - Gharghur,T: Total,A: Annual,2018-A1,2857,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC01524: 01524 - Gharghur,T: Total,A: Annual,2019-A1,2921,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC01524: 01524 - Gharghur,T: Total,A: Annual,2020-A1,2922,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC01524: 01524 - Gharghur,F: Females,A: Annual,2005-A1,1142,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC01524: 01524 - Gharghur,F: Females,A: Annual,2006-A1,1161,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC01524: 01524 - Gharghur,F: Females,A: Annual,2007-A1,1186,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC01524: 01524 - Gharghur,F: Females,A: Annual,2008-A1,1213,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC01524: 01524 - Gharghur,F: Females,A: Annual,2009-A1,1241,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC01524: 01524 - Gharghur,F: Females,A: Annual,2010-A1,1265,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC01524: 01524 - Gharghur,F: Females,A: Annual,2011-A1,1289,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC01524: 01524 - Gharghur,F: Females,A: Annual,2012-A1,1300,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC01524: 01524 - Gharghur,F: Females,A: Annual,2013-A1,1295,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC01524: 01524 - Gharghur,F: Females,A: Annual,2014-A1,1313,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC01524: 01524 - Gharghur,F: Females,A: Annual,2015-A1,1344,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC01524: 01524 - Gharghur,F: Females,A: Annual,2016-A1,1366,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC01524: 01524 - Gharghur,F: Females,A: Annual,2017-A1,1377,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC01524: 01524 - Gharghur,F: Females,A: Annual,2018-A1,1394,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC01524: 01524 - Gharghur,F: Females,A: Annual,2019-A1,1423,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC01524: 01524 - Gharghur,F: Females,A: Annual,2020-A1,1427,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC01524: 01524 - Gharghur,M: Males,A: Annual,2005-A1,1210,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC01524: 01524 - Gharghur,M: Males,A: Annual,2006-A1,1225,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC01524: 01524 - Gharghur,M: Males,A: Annual,2007-A1,1244,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC01524: 01524 - Gharghur,M: Males,A: Annual,2008-A1,1266,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC01524: 01524 - Gharghur,M: Males,A: Annual,2009-A1,1287,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC01524: 01524 - Gharghur,M: Males,A: Annual,2010-A1,1299,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC01524: 01524 - Gharghur,M: Males,A: Annual,2011-A1,1320,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC01524: 01524 - Gharghur,M: Males,A: Annual,2012-A1,1330,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC01524: 01524 - Gharghur,M: Males,A: Annual,2013-A1,1330,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC01524: 01524 - Gharghur,M: Males,A: Annual,2014-A1,1349,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC01524: 01524 - Gharghur,M: Males,A: Annual,2015-A1,1389,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC01524: 01524 - Gharghur,M: Males,A: Annual,2016-A1,1407,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC01524: 01524 - Gharghur,M: Males,A: Annual,2017-A1,1439,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC01524: 01524 - Gharghur,M: Males,A: Annual,2018-A1,1463,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC01524: 01524 - Gharghur,M: Males,A: Annual,2019-A1,1498,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC01524: 01524 - Gharghur,M: Males,A: Annual,2020-A1,1495,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC01537: 01537 - Mellieha,T: Total,A: Annual,2005-A1,7676,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC01537: 01537 - Mellieha,T: Total,A: Annual,2006-A1,7814,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC01537: 01537 - Mellieha,T: Total,A: Annual,2007-A1,7982,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC01537: 01537 - Mellieha,T: Total,A: Annual,2008-A1,8167,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC01537: 01537 - Mellieha,T: Total,A: Annual,2009-A1,8353,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC01537: 01537 - Mellieha,T: Total,A: Annual,2010-A1,8496,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC01537: 01537 - Mellieha,T: Total,A: Annual,2011-A1,8669,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC01537: 01537 - Mellieha,T: Total,A: Annual,2012-A1,8781,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC01537: 01537 - Mellieha,T: Total,A: Annual,2013-A1,9112,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC01537: 01537 - Mellieha,T: Total,A: Annual,2014-A1,9486,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC01537: 01537 - Mellieha,T: Total,A: Annual,2015-A1,10022,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC01537: 01537 - Mellieha,T: Total,A: Annual,2016-A1,10359,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC01537: 01537 - Mellieha,T: Total,A: Annual,2017-A1,10868,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC01537: 01537 - Mellieha,T: Total,A: Annual,2018-A1,11389,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC01537: 01537 - Mellieha,T: Total,A: Annual,2019-A1,11823,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC01537: 01537 - Mellieha,T: Total,A: Annual,2020-A1,11693,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC01537: 01537 - Mellieha,F: Females,A: Annual,2005-A1,3856,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC01537: 01537 - Mellieha,F: Females,A: Annual,2006-A1,3921,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC01537: 01537 - Mellieha,F: Females,A: Annual,2007-A1,4005,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC01537: 01537 - Mellieha,F: Females,A: Annual,2008-A1,4094,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC01537: 01537 - Mellieha,F: Females,A: Annual,2009-A1,4189,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC01537: 01537 - Mellieha,F: Females,A: Annual,2010-A1,4269,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC01537: 01537 - Mellieha,F: Females,A: Annual,2011-A1,4359,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC01537: 01537 - Mellieha,F: Females,A: Annual,2012-A1,4431,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC01537: 01537 - Mellieha,F: Females,A: Annual,2013-A1,4584,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC01537: 01537 - Mellieha,F: Females,A: Annual,2014-A1,4775,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC01537: 01537 - Mellieha,F: Females,A: Annual,2015-A1,5035,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC01537: 01537 - Mellieha,F: Females,A: Annual,2016-A1,5204,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC01537: 01537 - Mellieha,F: Females,A: Annual,2017-A1,5437,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC01537: 01537 - Mellieha,F: Females,A: Annual,2018-A1,5678,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC01537: 01537 - Mellieha,F: Females,A: Annual,2019-A1,5834,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC01537: 01537 - Mellieha,F: Females,A: Annual,2020-A1,5796,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC01537: 01537 - Mellieha,M: Males,A: Annual,2005-A1,3820,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC01537: 01537 - Mellieha,M: Males,A: Annual,2006-A1,3893,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC01537: 01537 - Mellieha,M: Males,A: Annual,2007-A1,3977,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC01537: 01537 - Mellieha,M: Males,A: Annual,2008-A1,4073,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC01537: 01537 - Mellieha,M: Males,A: Annual,2009-A1,4164,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC01537: 01537 - Mellieha,M: Males,A: Annual,2010-A1,4227,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC01537: 01537 - Mellieha,M: Males,A: Annual,2011-A1,4310,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC01537: 01537 - Mellieha,M: Males,A: Annual,2012-A1,4350,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC01537: 01537 - Mellieha,M: Males,A: Annual,2013-A1,4528,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC01537: 01537 - Mellieha,M: Males,A: Annual,2014-A1,4711,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC01537: 01537 - Mellieha,M: Males,A: Annual,2015-A1,4987,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC01537: 01537 - Mellieha,M: Males,A: Annual,2016-A1,5155,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC01537: 01537 - Mellieha,M: Males,A: Annual,2017-A1,5431,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC01537: 01537 - Mellieha,M: Males,A: Annual,2018-A1,5711,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC01537: 01537 - Mellieha,M: Males,A: Annual,2019-A1,5989,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC01537: 01537 - Mellieha,M: Males,A: Annual,2020-A1,5897,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC01538: 01538 - Mgarr,F: Females,A: Annual,2005-A1,1480,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC01538: 01538 - Mgarr,F: Females,A: Annual,2006-A1,1514,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC01538: 01538 - Mgarr,F: Females,A: Annual,2007-A1,1555,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC01538: 01538 - Mgarr,F: Females,A: Annual,2008-A1,1598,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC01538: 01538 - Mgarr,F: Females,A: Annual,2009-A1,1643,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC01538: 01538 - Mgarr,F: Females,A: Annual,2010-A1,1682,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC01538: 01538 - Mgarr,F: Females,A: Annual,2011-A1,1723,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC01538: 01538 - Mgarr,F: Females,A: Annual,2012-A1,1725,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC01538: 01538 - Mgarr,F: Females,A: Annual,2013-A1,1722,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC01538: 01538 - Mgarr,F: Females,A: Annual,2014-A1,1753,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC01538: 01538 - Mgarr,F: Females,A: Annual,2015-A1,1763,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC01538: 01538 - Mgarr,F: Females,A: Annual,2016-A1,1792,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC01538: 01538 - Mgarr,F: Females,A: Annual,2017-A1,1826,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC01538: 01538 - Mgarr,F: Females,A: Annual,2018-A1,1867,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC01538: 01538 - Mgarr,F: Females,A: Annual,2019-A1,1891,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC01538: 01538 - Mgarr,F: Females,A: Annual,2020-A1,1919,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC01538: 01538 - Mgarr,M: Males,A: Annual,2005-A1,1534,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC01538: 01538 - Mgarr,M: Males,A: Annual,2006-A1,1569,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC01538: 01538 - Mgarr,M: Males,A: Annual,2007-A1,1607,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC01538: 01538 - Mgarr,M: Males,A: Annual,2008-A1,1651,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC01538: 01538 - Mgarr,M: Males,A: Annual,2009-A1,1693,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC01538: 01538 - Mgarr,M: Males,A: Annual,2010-A1,1723,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC01538: 01538 - Mgarr,M: Males,A: Annual,2011-A1,1761,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC01538: 01538 - Mgarr,M: Males,A: Annual,2012-A1,1761,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC01538: 01538 - Mgarr,M: Males,A: Annual,2013-A1,1760,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC01538: 01538 - Mgarr,M: Males,A: Annual,2014-A1,1810,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC01538: 01538 - Mgarr,M: Males,A: Annual,2015-A1,1811,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC01538: 01538 - Mgarr,M: Males,A: Annual,2016-A1,1851,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC01538: 01538 - Mgarr,M: Males,A: Annual,2017-A1,1889,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC01538: 01538 - Mgarr,M: Males,A: Annual,2018-A1,1935,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC01538: 01538 - Mgarr,M: Males,A: Annual,2019-A1,2037,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC01538: 01538 - Mgarr,M: Males,A: Annual,2020-A1,2066,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC01538: 01538 - Mgarr,T: Total,A: Annual,2005-A1,3014,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC01538: 01538 - Mgarr,T: Total,A: Annual,2006-A1,3083,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC01538: 01538 - Mgarr,T: Total,A: Annual,2007-A1,3162,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC01538: 01538 - Mgarr,T: Total,A: Annual,2008-A1,3249,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC01538: 01538 - Mgarr,T: Total,A: Annual,2009-A1,3336,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC01538: 01538 - Mgarr,T: Total,A: Annual,2010-A1,3405,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC01538: 01538 - Mgarr,T: Total,A: Annual,2011-A1,3484,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC01538: 01538 - Mgarr,T: Total,A: Annual,2012-A1,3486,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC01538: 01538 - Mgarr,T: Total,A: Annual,2013-A1,3482,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC01538: 01538 - Mgarr,T: Total,A: Annual,2014-A1,3563,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC01538: 01538 - Mgarr,T: Total,A: Annual,2015-A1,3574,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC01538: 01538 - Mgarr,T: Total,A: Annual,2016-A1,3643,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC01538: 01538 - Mgarr,T: Total,A: Annual,2017-A1,3715,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC01538: 01538 - Mgarr,T: Total,A: Annual,2018-A1,3802,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC01538: 01538 - Mgarr,T: Total,A: Annual,2019-A1,3928,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC01538: 01538 - Mgarr,T: Total,A: Annual,2020-A1,3985,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC01539: 01539 - Mosta,M: Males,A: Annual,2005-A1,9196,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC01539: 01539 - Mosta,M: Males,A: Annual,2006-A1,9262,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC01539: 01539 - Mosta,M: Males,A: Annual,2007-A1,9352,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC01539: 01539 - Mosta,M: Males,A: Annual,2008-A1,9472,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC01539: 01539 - Mosta,M: Males,A: Annual,2009-A1,9580,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC01539: 01539 - Mosta,M: Males,A: Annual,2010-A1,9624,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC01539: 01539 - Mosta,M: Males,A: Annual,2011-A1,9715,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC01539: 01539 - Mosta,M: Males,A: Annual,2012-A1,9720,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC01539: 01539 - Mosta,M: Males,A: Annual,2013-A1,9780,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC01539: 01539 - Mosta,M: Males,A: Annual,2014-A1,9868,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC01539: 01539 - Mosta,M: Males,A: Annual,2015-A1,9945,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC01539: 01539 - Mosta,M: Males,A: Annual,2016-A1,10084,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC01539: 01539 - Mosta,M: Males,A: Annual,2017-A1,10217,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC01539: 01539 - Mosta,M: Males,A: Annual,2018-A1,10494,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC01539: 01539 - Mosta,M: Males,A: Annual,2019-A1,10750,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC01539: 01539 - Mosta,M: Males,A: Annual,2020-A1,10822,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC01539: 01539 - Mosta,T: Total,A: Annual,2005-A1,18737,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC01539: 01539 - Mosta,T: Total,A: Annual,2006-A1,18836,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC01539: 01539 - Mosta,T: Total,A: Annual,2007-A1,19009,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC01539: 01539 - Mosta,T: Total,A: Annual,2008-A1,19223,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC01539: 01539 - Mosta,T: Total,A: Annual,2009-A1,19438,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC01539: 01539 - Mosta,T: Total,A: Annual,2010-A1,19553,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC01539: 01539 - Mosta,T: Total,A: Annual,2011-A1,19741,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC01539: 01539 - Mosta,T: Total,A: Annual,2012-A1,19768,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC01539: 01539 - Mosta,T: Total,A: Annual,2013-A1,19821,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC01539: 01539 - Mosta,T: Total,A: Annual,2014-A1,19925,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC01539: 01539 - Mosta,T: Total,A: Annual,2015-A1,20050,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC01539: 01539 - Mosta,T: Total,A: Annual,2016-A1,20290,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC01539: 01539 - Mosta,T: Total,A: Annual,2017-A1,20551,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC01539: 01539 - Mosta,T: Total,A: Annual,2018-A1,20988,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC01539: 01539 - Mosta,T: Total,A: Annual,2019-A1,21426,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC01539: 01539 - Mosta,T: Total,A: Annual,2020-A1,21495,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC01539: 01539 - Mosta,F: Females,A: Annual,2005-A1,9541,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC01539: 01539 - Mosta,F: Females,A: Annual,2006-A1,9574,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC01539: 01539 - Mosta,F: Females,A: Annual,2007-A1,9657,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC01539: 01539 - Mosta,F: Females,A: Annual,2008-A1,9751,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC01539: 01539 - Mosta,F: Females,A: Annual,2009-A1,9858,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC01539: 01539 - Mosta,F: Females,A: Annual,2010-A1,9929,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC01539: 01539 - Mosta,F: Females,A: Annual,2011-A1,10026,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC01539: 01539 - Mosta,F: Females,A: Annual,2012-A1,10048,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC01539: 01539 - Mosta,F: Females,A: Annual,2013-A1,10041,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC01539: 01539 - Mosta,F: Females,A: Annual,2014-A1,10057,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC01539: 01539 - Mosta,F: Females,A: Annual,2015-A1,10105,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC01539: 01539 - Mosta,F: Females,A: Annual,2016-A1,10206,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC01539: 01539 - Mosta,F: Females,A: Annual,2017-A1,10334,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC01539: 01539 - Mosta,F: Females,A: Annual,2018-A1,10494,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC01539: 01539 - Mosta,F: Females,A: Annual,2019-A1,10676,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC01539: 01539 - Mosta,F: Females,A: Annual,2020-A1,10673,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC01544: 01544 - Naxxar,M: Males,A: Annual,2005-A1,6003,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC01544: 01544 - Naxxar,M: Males,A: Annual,2006-A1,6060,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC01544: 01544 - Naxxar,M: Males,A: Annual,2007-A1,6133,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC01544: 01544 - Naxxar,M: Males,A: Annual,2008-A1,6226,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC01544: 01544 - Naxxar,M: Males,A: Annual,2009-A1,6311,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC01544: 01544 - Naxxar,M: Males,A: Annual,2010-A1,6353,,
